CityCode,WellnessCenterCode,Category,DoctorCount,Latitude,Longitude,WellnessCentreName,CityName,WellnessCenterNumber,WellnessCenterAddress
10,AH05,Allopathy,3,23.076502,72.651866,Unknown,Ahmedabad,079-22680847,"1st Floor, Medicon Arcade, Near Galaxy Cinema, in front ot IBP Petrol Pump, Naroda - Himmatnagar Highway, Naroda, Ahmedabad - 382330"
10,AH08,Allopathy,3,23.225038,72.495602,Unknown,Ahmedabad,079-25506622,"GPO Compound,  Laldarwaja, Mirzapur,Ahmedabad  -380001                  "
10,AHH7,Homeopathy,0,23.209037,72.648779,Unknown,Ahmedabad,079-23243433,"1st Floor, A 713/1-2, Sec-8, CH-1, Near Post Office, Gandhinagar-382007"
11,AL05,Allopathy,1,25.4576418372793,81.7774959153421,Unknown,Prayagraj,0532-2232562,"9,10,11 &14 Type II, Kendranchal Colony, Preetam Nagar, Allahabad"
11,AL06,Allopathy,1,25.4389221824944,81.801410757671,Unknown,Prayagraj,0532-2403822,"276/129/2B/19, Chakia,Kaushami Road, Prayagraj-211003"
11,AL07,Allopathy,1,25.3996690648568,81.8694547288355,Unknown,Prayagraj,0532-2697132,"236/101-C /1 Chok Daud Nagar Near Swadeshi Cotton Mills, Naini, Allahabad"
11,VN02,Allopathy,0,25.2813703756564,82.9765985,Unknown,Prayagraj,0542-24103705,"N8/236-R-55, Ganeshdham Colony, Nevada, Sundarpur, Varanasi-221005"
12,BA06,Allopathy,4,12.9453259431848,77.5782434022109,Unknown,Bengaluru,080 26570202,"No. 190, R. V. Road, 2nd Block, Jayanagar, Bangalore-5600011"
12,BA07,Allopathy,3,12.9296607274531,77.624501,Unknown,Bengaluru,080 25539277,"CPWD Complex, GPRA quarters, Koramangala, Bangalore 560034"
12,BA10,Allopathy,4,12.9904890199549,77.6618556613684,Unknown,Bengaluru,080 25243236,"DRDO Complex, C.V. Raman Nagar, Bangalore-560093"
12,BA11,Allopathy,2,12.9807283035272,77.6032793134934,Unknown,Bengaluru,080 25589225,"3rd Floor, Ganesh Towers, Infantry Road"
14,BH3,Allopathy,2,20.2720895104885,85.8357242386316,Unknown,Bhubaneswar,"(0674-2535172
","O/o the MO I/C WC-3, Back side of CPMG, Kharvel Nagar, Bhubaneswar, 751001"
16,CH04,Allopathy,1,13.0512932491061,80.264755561226,Unknown,Chennai,044-23458404,"No 1, 1st Street, Gopalapuram, Chennai"
16,CH13,Allopathy,1,13.0698352491924,80.2866457778348,Unknown,Chennai,044-23458413,CPT QUATERS NAPIER BRIDGE A1 BLOCK TRIPLICANE CHENNAI
17,DD5,Ayurveda,1,30.3287991853427,78.0399071865066,Unknown,Dehradun,0135-2659773,"P & T Colony, Chukhuwala, Chakrata Road, Dehradun "
18,APHA,Ayurveda,0,0,0,Unknown,DELHI/HQ/DIRECTORATE/MINISTRY,9312901213,"Parliament House annexe, Sansad marg area, New Delhi"
18,AY57,Ayurveda,3,28.5735269197517,77.1761298,Unknown,DELHI/HQ/DIRECTORATE/MINISTRY,011-26175146,"CGHS Disp. Building, Sector  XII,  R.K. Puram"
18,AY67,Ayurveda,2,28.6308285820498,77.2771994674671,Unknown,DELHI/HQ/DIRECTORATE/MINISTRY,011-21210276,"2nd Floor, CGHS Building Laxmi Nagar, H-Block,  Vikas Marg (Near Metro Station),Laxmi Nagar"
18,AY80,Ayurveda,2,28.6456387461211,77.112305178197,Unknown,DELHI/HQ/DIRECTORATE/MINISTRY,25268410,BA BLOCK NEAR TAGORE GARDEN BUS STAND /METRO STATION
18,D104,Allopathy,4,28.4143180903287,77.3223557441776,Unknown,DELHI/HQ/DIRECTORATE/MINISTRY,0129-2987500,Zila Sainik Board 
18,D105,Allopathy,4,28.8378092825927,77.1058719916904,Unknown,DELHI/HQ/DIRECTORATE/MINISTRY,011-20872651,"Pocket -3, Sector B-4, Police Colony, Narela"
18,D12,Allopathy,7,28.5738609760317,77.2181200512101,Unknown,DELHI/HQ/DIRECTORATE/MINISTRY,20846045,"2nd Floor, NBCC Complex, Ashok Market, East Kidwai Nagar"
18,D15,Allopathy,5,28.5749768847322,77.2080940171908,Unknown,DELHI/HQ/DIRECTORATE/MINISTRY,26874643,"CGHS Disp. Building, Near Navyug School, Laxmibai Nagar"
18,D24,Allopathy,2,28.5778294411607,77.2246275306842,Unknown,DELHI/HQ/DIRECTORATE/MINISTRY,24622867,"CGHS Polyclinic, Kasturba Nagar"
18,D3,Allopathy,5,28.5928757582628,77.1206692904698,Unknown,DELHI/HQ/DIRECTORATE/MINISTRY,25692914,"Sadar Bazar, Delhi Cantt,Near Geeta Ashram"
18,D32,Allopathy,6,28.6099798298384,77.1987233558224,Unknown,DELHI/HQ/DIRECTORATE/MINISTRY,"23013490   , 21410364","153, South Avenue"
18,D43,Allopathy,4,28.5630179158852,77.1791681700612,Unknown,DELHI/HQ/DIRECTORATE/MINISTRY,26175132,"Q.No.289, 291, 293, 295, Sector  IV, R.K.Puram."
18,D5,Allopathy,6,28.6469861872715,77.209882,Unknown,DELHI/HQ/DIRECTORATE/MINISTRY,"23587511 ,23561574 ","3 & 4, Chitra Gupta Road"
18,D51,Allopathy,4,28.6433890249647,77.2084766441776,Unknown,DELHI/HQ/DIRECTORATE/MINISTRY,23676019  23620231,"CGHS Building, Near Aram Bagh, New Delhi"
18,D52,Allopathy,6,28.5717496457788,77.1670122116448,Unknown,DELHI/HQ/DIRECTORATE/MINISTRY,26173988,"CGHS Disp. Building, Sector -VIII, R.K. Puram."
18,D77,Allopathy,7,28.6054693524889,77.2943891693158,Unknown,DELHI/HQ/DIRECTORATE/MINISTRY,011-21200721,"CGHS WC, PratapNagar, Behind Jeewan Anmol Hospital, Mayur Vihar-Phase 1"
18,D8,Allopathy,2,28.6577261694318,77.2352737288355,Unknown,DELHI/HQ/DIRECTORATE/MINISTRY,011-23866292,"Near Moti Cinema, Chandni Chowk"
18,D81,Allopathy,4,28.6925620158542,77.1151720316557,Unknown,DELHI/HQ/DIRECTORATE/MINISTRY,27011222,"House No. 1 CGHS Building Parwana Road , Saraswati Vihar, Pitampura (Near Ashutosh Maharaj Ashram)"
18,D87,Allopathy,7,28.6810677181647,77.3139629018487,Unknown,DELHI/HQ/DIRECTORATE/MINISTRY,011-22596489,"Pocket-B, Near Sarvodaya Vidyalaya, Dilshad Garden"
18,D95,Allopathy,5,28.530055215259,77.3918596441776,Unknown,DELHI/HQ/DIRECTORATE/MINISTRY,0120-2568899,"Community Center I, Kendriya Vihar II, Plot 3, Sec. 82, Noida"
18,D96,Allopathy,3,28.554815502091,77.162973887993,Unknown,DELHI/HQ/DIRECTORATE/MINISTRY,20867589,"New CGHS Building (Near Mother dairy booth)  CPWD Colony, Vasant Vihar"
18,FAPMB,Allopathy,0,28.57843,77.17728,Unknown,DELHI/HQ/DIRECTORATE/MINISTRY,,CGHS First Aid Post 
18,HO19,Homeopathy,2,28.6595976020075,77.1878294260719,Unknown,DELHI/HQ/DIRECTORATE/MINISTRY,011-28724555 ,"Block M2-122,121 & M1-114,First floor, CPWD Residential complex, Multistorey Quarters, Dev Nagar"
18,HO42,Homeopathy,2,28.5397425147812,77.2594647288355,Unknown,DELHI/HQ/DIRECTORATE/MINISTRY,011-26430851,"CGHS Maternity Centre Building & Disp., Kalkaji"
18,HO57,Homeopathy,3,28.5734554768215,77.1760051945493,Unknown,DELHI/HQ/DIRECTORATE/MINISTRY,011-26172222,"CGHS Wellness Centre Building, Sec.-XII, R.K. Puram, "
18,UN13,Unani,2,28.5749279308544,77.2079126269869,Unknown,DELHI/HQ/DIRECTORATE/MINISTRY,011-24673551,"Qr. No. - 897 Type VI , Laxmi Bai  Nagar"
18,UN98,Unani,1,28.6250421412084,77.1435248223746,Unknown,DELHI/HQ/DIRECTORATE/MINISTRY,25778775,"CGHS WC, First Floor, C- Block, Naraina Vihar, New Delhi"
18,UPHA,Unani,0,,,Unknown,DELHI/HQ/DIRECTORATE/MINISTRY,9312901213,"Parliament House annexe, Sansad marg area, New Delhi"
18,,Allopathy,1,,,Unknown,DELHI/HQ/DIRECTORATE/MINISTRY,9312901213,
18,,Allopathy,1,,,Unknown,DELHI/HQ/DIRECTORATE/MINISTRY,,"Ex PM (M M Singh) 3, Motilal Nehru Place, Motilal Nehru Marg"
19,GK1,Allopathy,1,27.3453120536724,88.6068847865066,Unknown,Guwahati,"0359-2284041
","1st Floor, Kludong Khim, H/o Mr T.T. Lachungpa, Opp. DAC(East), Upper Schey, Doctor B.R. Ambedkar Road East Sikkim-737101"
19,GT5,Allopathy,1,26.1154143544069,91.7728364051838,Unknown,Guwahati,"0361-2236284
","A.G. Residential Complex, Beharbari,Guwahati-781029"
19,GT6,Homeopathy,1,26.152029274343,91.7915251153589,Unknown,Guwahati,"6291524028, 0361-
2232743","Shankar Dev Nagar, Near Housing Colony, Hengrabari Guwahati 781006"
19,GTITH1,Homeopathy,1,27.0923765587353,93.631077057671,Unknown,Guwahati,,"CGHS Wellness Centre, Doordarshan Maintenance Centre Building, Itafort South Gate, Itanagar-791111"
19,SCH1,Allopathy,2,24.8323616374729,92.7980855134934,Unknown,Guwahati,0384 2291610,"Quarter No.D2 & D3 (Behind POPSK), Cachar Postal Divisional Premises, 
Silchar(O/o the Superintendent of Post Offices Premises, Cachar Division), Silchar- 788001"
20,HY13,Allopathy,6,17.4022695875359,78.5580937963027,Unknown,Hyderabad,040-27209223,"User Interaction Window Complex (UIWC) Survey of India Campus, Beside
Union Bank of India, Uppal, Hyderabad 500039"
20,HY7,Allopathy,5,17.3715224725379,78.5010416269869,Unknown,Hyderabad,040-24529090,"H.No.16-3-994/1/A/1, Opp.Officers Mess, New Malakpet, Hyderabad- 500036"
20,HYA1,Ayurveda,2,17.4454809427166,78.4721901865066,Unknown,Hyderabad,040-27904259,Kendriya Swasthya Bhavan
21,JB1,Allopathy,5,23.1616381906704,79.9242503153421,Unknown,Jabalpur,0761-2410681,"1544/A, Ground Floor, Napier Town, Home Science College Road,
Jabalpur-482001, Madhya Pradesh"
21,JB5,Allopathy,2,23.2043610492271,80.0106861828092,Unknown,Jabalpur,0761-2430018,"Quarter No.MT/2, Type-V, Westland  Ordanace  Factory Khamariya ,
Jabalpur-482005, Madhya Pradesh"
22,JA1,Allopathy,3,26.918640641862,75.8211328306842,Unknown,Jaipur,0141-2329927,"1st Floor, Chandan Mahal"
22,JA5,Allopathy,6,25.1688582187745,75.8536413558224,Unknown,Jaipur,0141-2743263,"Income Tax Colony, Jyoti Nagar, Jaipur"
22,JA9,Homeopathy,2,26.8761661845077,75.8045898306842,Unknown,Jaipur,0141-2710021,"A.G.Colony, Bajaj Nagar, Jaipur"
23,KN2,Allopathy,2,26.4709766746476,80.3196277288355,Unknown,Kanpur,0512-2542379,"110/58, R.K. Nagar, Kanpur-208012"
23,KN9,Allopathy,2,26.4440705350399,80.2872861693158,Unknown,Kanpur,0512-2283399,"Plot No.8-11,  CGHS Ratan Lal Nagar, Kanpur"
23,KN9P,Allopathy,2,26.4440705350399,80.2872861693158,Unknown,Kanpur,0512-2283399,Plot No.8-11
23,KNH2,Homeopathy,1,26.4761710991378,80.3464644576711,Unknown,Kanpur,0512-2989987,"15/45 (A&B) Civil Lines, Kanpur"
24,JLP1,Allopathy,2,26.5212602958459,88.7278421134934,Unknown,Kolkata,03561-291055,"CGHS Wellness Center Jalpaiguri, Head Post Office Compound, Jalpaiguri, West Bengal - 7351010"
24,KO1,Allopathy,3,22.5304542443694,88.3327550116447,Unknown,Kolkata,033-24791153,"Flat no.68., Belvedere Estate, Kolkata-700027, Near Airpore Zoo/Command Hospital)"
24,KO10,Allopathy,5,22.5664070608056,88.3497904558224,Unknown,Kolkata,033-22622030,"6, Esplanade East ,Kolkata 700069"
24,KO13,Allopathy,5,22.6395111958583,88.4309992846579,Unknown,Kolkata,25119442,"New Quarters,Dum Dum, Kolkata  700052. (Nr. Airport Gate no-1)"
24,KO18,Allopathy,8,22.5713482118324,88.41665968836,Unknown,Kolkata,23353427,"CGHS POLYCLINIC COMPLEX 

"
24,KO2,Allopathy,3,22.5144741004542,88.3580774404803,Unknown,Kolkata,033-24661733,"Lake Govt. Qrts. Fl No.55 and 56 Southern Ave., Kolkata -7000029
 (Near Kamala Girl's School/ Vivekananda Park)"
24,KO20,Ayurveda,1,22.5712955873222,88.4165989576711,Unknown,Kolkata,23352801,"IC Block, CGHS Complex Salt Lake, Kolkata -700106 (Near Tank No.14)"
24,KO8,Allopathy,2,22.5757650877856,88.3608940441776,Unknown,Kolkata,033-25558034,"AIIH&PH Campus, (CR Avenue), 50 Colootula Street, Kolkata - 700073"
25,LK1,Allopathy,6,26.8633102068121,80.9954702711645,Unknown,Lucknow,0522-2723922,"B114-115, Vibhuti Khand, Gomti Nagar, Lucknow"
25,LK12,Unani,2,26.8436683772122,80.885169,Unknown,Lucknow,0522 2419754,C 3335 Meena Bakery Road Rajajipuram Lucknow 226017
26,MR1,Allopathy,4,28.997485601917,77.7023790846579,Unknown,Meerut,0121-2661739,"171/V, Abu Lane, Meerut Cantt."
26,MRA1,Ayurveda,2,28.997485601917,77.7023790846579,Unknown,Meerut,0121-2661739,"171/V, Abu Lane, Meerut Cantt."
27,GO1,Allopathy,2,15.4551849862143,73.845285747875,Unknown,Mumbai,8322458566,"D II (A,B & C) HPT, Air Staff Quarters Complex, Bambolim, Goa -403206"
27,MU12,Allopathy,7,19.2143794763579,73.1858124458471,Unknown,Mumbai,0251-2600858,"Old primary School, Ordinance  Estate, Ambarnath,  Thane 421502"
27,MU15,Allopathy,1,19.0451846188886,72.9187779,Unknown,Mumbai,022-25512137,"Deonar Post Office Bldg Telecom Factory, Town ship compound, Deonar, Mumbai- 400088
"
27,MU29,Allopathy,0,18.9398435971728,72.8277482729264,Unknown,Mumbai,022-22004509,"Old CGO Building (PratishthaBhawan), Ground Floor, South Wing, 101,
M.K. Road, New Marine Lines, Mumbai 400020"
27,MU3,Allopathy,2,19.0034344658338,72.813868504928,Unknown,Mumbai,022-24932909,"25-C, Ground Floor CGHS Building"
27,MU5,Allopathy,6,19.103847378914,72.8573996531448,Unknown,Mumbai,022-28210971,"Near Airport colony, Bamanawada, Santacruz (w),Mumbai-400029"
27,MUH2,Homeopathy,1,19.0903953498122,72.9100234252952,Unknown,Mumbai,022-25149229,"Flat No.25, Central Govt. Qrts, Ghatkopar"
28,NP10,Allopathy,2,21.1550969845908,78.9973157408613,Unknown,Nagpur,07104-224660,"Plot no.75, Shri. Raghunath Shelke's House, Gajanan Society,
Dattawadi, Amravati Road, Nagpur-440023."
28,NP8,Allopathy,5,21.1140811208444,79.0694768789504,Unknown,Nagpur,0712- 2226516,"Laxman Aptt, Beside Sai Mandir, Wardha Road, Nagpur- 440015"
28,NPH2,Homeopathy,2,21.1587152304248,79.0574880907566,Unknown,Nagpur,0712-2955004,Opposite CBI Quarters
29,GAY1,Allopathy,1,24.7859705398406,84.9880530288355,Unknown,Patna,0631-2222257,"CGHS W.C., SSPO Office, Near V.C. Residance AP Coloney, Gaya- 823001"
29,PA1,Allopathy,9,25.607720162444,85.1335801865066,Unknown,Patna,0612-2950017,"Budhmarg,  Patna-800001"
29,PA2,Allopathy,2,25.6024296988134,85.1549217288355,Unknown,Patna,"0612-2351484, 2950640","G-3, People's Cooperative Colony, Kankarbagh, Patna-800020"
29,PA3,Allopathy,5,25.6291364553418,85.0845338134934,Unknown,Patna,0612-2950298,"Central Revenue Colony, Salimpur Dumra, Ashiana Nagar, Patna"
29,PA5,Allopathy,1,25.6100593083616,85.2062348423289,Unknown,Patna,0612-2638950,"Suryanchal, Bhadraghat, SDO Lane, Gulzarbagh, Patna City, Patna"
29,PA8,Homeopathy,2,25.6024296988134,85.1549217288355,Unknown,Patna,0612-2351484,"G-3, People's Cooperative Colony, Kankarbagh, Patna-800020"
30,PU07,Allopathy,8,18.4948998300756,73.8600154865066,Unknown,Pune,020-24266402,"Ground Floor, Swasthya Sadan, Mukundnagar, Pune-411 037."
30,PUA07,Ayurveda,2,18.4948998300756,73.8600154865066,Unknown,Pune,,Ground Floor
31,RA1,Allopathy,4,23.3444791895952,85.3183860846579,Unknown,Ranchi,0651-2481901,"New A.G. Colony Doranda, Ranchi, Jharkhand"
32,IM2,Homeopathy,1,24.7980977745155,93.951659609478,Unknown,Shillong,0385-2442104,"CMO In-chare, CGHS WC, Imphal,Gr. Floor Building of Manipur Voluntery Health Association ((MVHA) Wangkheri Ningthem Pukhri, Mapan, Imphal East Manipur - 795001"
33,COH1,Allopathy,2,9.97510918303455,76.2953916441776,Unknown,Trivandrum,0484- 2954646,"O/o CMO I/C, E-01/ Type V, BSNL quarters"
33,TR3,Allopathy,3,8.49884108188527,76.9473491693158,Unknown,Trivandrum,0471-2471143,"O/o CMO I/C,  P S Towers, Tutors Lane, Statue, GPO, Trivandrum 695001"
